year,month,area_id,age_group,saving_rate,heat_stroke_rate,elec_price,avg_temp,gdp_capita
2008,7,2,0_19,0,8.529475212097168,17.034423828125,25.16131591796875,1153.4815790497125
2008,7,2,20_64,0,7.648119926452637,17.034423828125,25.16131591796875,1153.4815790497125
2008,7,2,65,0,12.602291107177734,17.034423828125,25.16131591796875,1153.4815790497125
2008,8,2,0_19,0,2.6499814987182617,17.034423828125,20.78470802307129,1153.4815790497125
2008,8,2,20_64,0,1.0515602827072144,17.034423828125,20.78470802307129,1153.4815790497125
2008,8,2,65,0,2.6470587253570557,17.034423828125,20.78470802307129,1153.4815790497125
2008,8,2,0_19,0,7.121212482452393,17.034423828125,21.78693962097168,1153.4815790497125
2008,8,2,20_64,0,1.7052960395812988,17.034423828125,21.78693962097168,1153.4815790497125
2008,8,2,65,0,8.450704574584961,17.034423828125,21.78693962097168,1153.4815790497125
2008,8,2,0_19,0,5.278592109680176,17.034423828125,22.257226943969727,1153.4815790497125
2008,8,2,20_64,0,3.071340560913086,17.034423828125,22.257226943969727,1153.4815790497125
2008,8,2,65,0,4.365079402923584,17.034423828125,22.257226943969727,1153.4815790497125
2008,8,2,0_19,0,2.4514811038970947,17.034423828125,22.460041046142578,1153.4815790497125
2008,8,2,20_64,0,2.213695526123047,17.034423828125,22.460041046142578,1153.4815790497125
2008,8,2,65,0,10.476190567016602,17.034423828125,22.460041046142578,1153.4815790497125
2008,8,2,0_19,0,5.644118785858154,17.034423828125,22.743648529052734,1153.4815790497125
2008,8,2,20_64,0,3.4933297634124756,17.034423828125,22.743648529052734,1153.4815790497125
2008,8,2,65,0,11.671924591064453,17.034423828125,22.743648529052734,1153.4815790497125
2008,8,2,0_19,0,1.8910913467407227,17.034423828125,22.351696014404297,1153.4815790497125
2008,8,2,20_64,0,3.5798397064208984,17.034423828125,22.351696014404297,1153.4815790497125
2008,8,2,65,0,14.516129493713379,17.034423828125,22.351696014404297,1153.4815790497125
2008,8,2,0_19,0,8.011228561401367,17.034423828125,25.191844940185547,1153.4815790497125
2008,8,2,20_64,0,4.94288969039917,17.034423828125,25.191844940185547,1153.4815790497125
2008,8,2,65,0,10.638298034667969,17.034423828125,25.191844940185547,1153.4815790497125
2008,9,2,0_19,0,0,17.034423828125,19.060041427612305,1153.4815790497125
2008,9,2,20_64,0,0.3731343150138855,17.034423828125,19.060041427612305,1153.4815790497125
2008,9,2,65,0,0.5882353186607361,17.034423828125,19.060041427612305,1153.4815790497125
2008,9,2,0_19,0,0.4545454680919647,17.034423828125,19.452301025390625,1153.4815790497125
2008,9,2,20_64,0,0.1200912743806839,17.034423828125,19.452301025390625,1153.4815790497125
2008,9,2,65,0,2.816901445388794,17.034423828125,19.452301025390625,1153.4815790497125
2008,9,2,0_19,0,0.25136154890060425,17.034423828125,20.56985855102539,1153.4815790497125
2008,9,2,20_64,0,0.349899560213089,17.034423828125,20.56985855102539,1153.4815790497125
2008,9,2,65,0,0.7936508059501648,17.034423828125,20.56985855102539,1153.4815790497125
2008,9,2,0_19,0,3.0643513202667236,17.034423828125,19.48967933654785,1153.4815790497125
2008,9,2,20_64,0,0.5755608081817627,17.034423828125,19.48967933654785,1153.4815790497125
2008,9,2,65,0,2.539682626724243,17.034423828125,19.48967933654785,1153.4815790497125
2008,9,2,0_19,0,1.0340371131896973,17.034423828125,19.808740615844727,1153.4815790497125
2008,9,2,20_64,0,1.1827809810638428,17.034423828125,19.808740615844727,1153.4815790497125
2008,9,2,65,0,2.8391168117523193,17.034423828125,19.808740615844727,1153.4815790497125
2008,9,2,0_19,0,0.8202323913574219,17.034423828125,19.88583755493164,1153.4815790497125
2008,9,2,20_64,0,0.6672946810722351,17.034423828125,19.88583755493164,1153.4815790497125
2008,9,2,65,0,1.8145161867141724,17.034423828125,19.88583755493164,1153.4815790497125
2008,9,2,0_19,0,2.5264523029327393,17.034423828125,22.700468063354492,1153.4815790497125
2008,9,2,20_64,0,1.5697014331817627,17.034423828125,22.700468063354492,1153.4815790497125
2008,9,2,65,0,0.9819967150688171,17.034423828125,22.700468063354492,1153.4815790497125
2009,7,2,0_19,0,2.2727272510528564,15.87536907196045,19.015527725219727,1141.9279862885369
2009,7,2,20_64,0,0.19439679384231567,15.87536907196045,19.015527725219727,1141.9279862885369
2009,7,2,65,0,2.9069766998291016,15.87536907196045,19.015527725219727,1141.9279862885369
2009,7,2,0_19,0,3.3057851791381836,15.87536907196045,21.967947006225586,1141.9279862885369
2009,7,2,20_64,0,0.7151515483856201,15.87536907196045,21.967947006225586,1141.9279862885369
2009,7,2,65,0,5.013927459716797,15.87536907196045,21.967947006225586,1141.9279862885369
2009,7,2,0_19,0,3.2980971336364746,15.87536907196045,21.862274169921875,1141.9279862885369
2009,7,2,20_64,0,1.7829153537750244,15.87536907196045,21.862274169921875,1141.9279862885369
2009,7,2,65,0,6.796116352081299,15.87536907196045,21.862274169921875,1141.9279862885369
2009,7,2,0_19,0,5.7754011154174805,15.87536907196045,21.880266189575195,1141.9279862885369
2009,7,2,20_64,0,4.478058815002441,15.87536907196045,21.880266189575195,1141.9279862885369
2009,7,2,65,0,6.30914831161499,15.87536907196045,21.880266189575195,1141.9279862885369
2009,7,2,0_19,0,5.80931282043457,15.87536907196045,21.958650588989258,1141.9279862885369
2009,7,2,20_64,0,0.9313316345214844,15.87536907196045,21.958650588989258,1141.9279862885369
2009,7,2,65,0,8.777429580688477,15.87536907196045,21.958650588989258,1141.9279862885369
2009,7,2,0_19,0,6.928621292114258,15.87536907196045,22.415714263916016,1141.9279862885369
2009,7,2,20_64,0,2.529229164123535,15.87536907196045,22.415714263916016,1141.9279862885369
2009,7,2,65,0,10.515872955322266,15.87536907196045,22.415714263916016,1141.9279862885369
2009,7,2,0_19,0,3.186274528503418,15.87536907196045,23.429393768310547,1141.9279862885369
2009,7,2,20_64,0,2.5222551822662354,15.87536907196045,23.429393768310547,1141.9279862885369
2009,7,2,65,0,5.967741966247559,15.87536907196045,23.429393768310547,1141.9279862885369
2009,8,2,0_19,0,1.3636363744735718,15.87536907196045,19.40175437927246,1141.9279862885369
2009,8,2,20_64,0,0.7204116582870483,15.87536907196045,19.40175437927246,1141.9279862885369
2009,8,2,65,0,2.9069766998291016,15.87536907196045,19.40175437927246,1141.9279862885369
2009,8,2,0_19,0,0.9445100426673889,15.87536907196045,22.05548095703125,1141.9279862885369
2009,8,2,20_64,0,1.575757622718811,15.87536907196045,22.05548095703125,1141.9279862885369
2009,8,2,65,0,3.6211698055267334,15.87536907196045,22.05548095703125,1141.9279862885369
2009,8,2,0_19,0,2.2832982540130615,15.87536907196045,22.125816345214844,1141.9279862885369
2009,8,2,20_64,0,0.8751305937767029,15.87536907196045,22.125816345214844,1141.9279862885369
2009,8,2,65,0,2.7184464931488037,15.87536907196045,22.125816345214844,1141.9279862885369
2009,8,2,0_19,0,7.647058963775635,15.87536907196045,22.81783676147461,1141.9279862885369
2009,8,2,20_64,0,2.6359143257141113,15.87536907196045,22.81783676147461,1141.9279862885369
2009,8,2,65,0,5.362775802612305,15.87536907196045,22.81783676147461,1141.9279862885369
2009,8,2,0_19,0,2.6607539653778076,15.87536907196045,22.30626678466797,1141.9279862885369
2009,8,2,20_64,0,1.4595496654510498,15.87536907196045,22.30626678466797,1141.9279862885369
2009,8,2,65,0,5.642633438110352,15.87536907196045,22.30626678466797,1141.9279862885369
2009,8,2,0_19,0,3.627063512802124,15.87536907196045,22.20758056640625,1141.9279862885369
2009,8,2,20_64,0,1.5588960647583008,15.87536907196045,22.20758056640625,1141.9279862885369
2009,8,2,65,0,5.55555534362793,15.87536907196045,22.20758056640625,1141.9279862885369
2009,8,2,0_19,0,5.882352828979492,15.87536907196045,24.407392501831055,1141.9279862885369
2009,8,2,20_64,0,4.080118656158447,15.87536907196045,24.407392501831055,1141.9279862885369
2009,8,2,65,0,7.2580647468566895,15.87536907196045,24.407392501831055,1141.9279862885369
2009,9,2,0_19,0,0.9090909361839294,15.87536907196045,15.931340217590332,1141.9279862885369
2009,9,2,20_64,0,0,15.87536907196045,15.931340217590332,1141.9279862885369
2009,9,2,65,0,0.5813953280448914,15.87536907196045,15.931340217590332,1141.9279862885369
2009,9,2,0_19,0,0.43290042877197266,15.87536907196045,17.88458251953125,1141.9279862885369
2009,9,2,20_64,0,0.13333334028720856,15.87536907196045,17.88458251953125,1141.9279862885369
2009,9,2,65,0,0.835654616355896,15.87536907196045,17.88458251953125,1141.9279862885369
2009,9,2,0_19,0,0.5073996186256409,15.87536907196045,19.6573486328125,1141.9279862885369
2009,9,2,20_64,0,0.13061651587486267,15.87536907196045,19.6573486328125,1141.9279862885369
2009,9,2,65,0,0.19417475163936615,15.87536907196045,19.6573486328125,1141.9279862885369
2009,9,2,0_19,0,1.8716578483581543,15.87536907196045,18.840349197387695,1141.9279862885369
2009,9,2,20_64,0,0.29953572154045105,15.87536907196045,18.840349197387695,1141.9279862885369
2009,9,2,65,0,0,15.87536907196045,18.840349197387695,1141.9279862885369
2009,9,2,0_19,0,1.0199556350708008,15.87536907196045,18.0854549407959,1141.9279862885369
2009,9,2,20_64,0,0.13900473713874817,15.87536907196045,18.0854549407959,1141.9279862885369
2009,9,2,65,0,0.6269592642784119,15.87536907196045,18.0854549407959,1141.9279862885369
2009,9,2,0_19,0,0.5580098032951355,15.87536907196045,18.545429229736328,1141.9279862885369
2009,9,2,20_64,0,0.5965163707733154,15.87536907196045,18.545429229736328,1141.9279862885369
2009,9,2,65,0,0.9920634627342224,15.87536907196045,18.545429229736328,1141.9279862885369
2009,9,2,0_19,0,0.5347594022750854,15.87536907196045,21.448495864868164,1141.9279862885369
2009,9,2,20_64,0,0.35743188858032227,15.87536907196045,21.448495864868164,1141.9279862885369
2009,9,2,65,0,0.9677419066429138,15.87536907196045,21.448495864868164,1141.9279862885369
2010,7,2,0_19,0,6.8424153327941895,16.145023345947266,22.79819107055664,1073.21745700606
2010,7,2,20_64,0,5.234762668609619,16.145023345947266,22.79819107055664,1073.21745700606
2010,7,2,65,0,16.157928466796875,16.145023345947266,22.79819107055664,1073.21745700606
2010,7,2,0_19,0,9.774710655212402,16.145023345947266,24.17782974243164,1073.21745700606
2010,7,2,20_64,0,7.410563945770264,16.145023345947266,24.17782974243164,1073.21745700606
2010,7,2,65,0,21.359342575073242,16.145023345947266,24.17782974243164,1073.21745700606
2010,7,2,0_19,0,18.04547882080078,16.145023345947266,24.525693893432617,1073.21745700606
2010,7,2,20_64,0,9.823720932006836,16.145023345947266,24.525693893432617,1073.21745700606
2010,7,2,65,0,37.82685852050781,16.145023345947266,24.525693893432617,1073.21745700606
2010,7,2,0_19,0,7.592792510986328,16.145023345947266,23.756074905395508,1073.21745700606
2010,7,2,20_64,0,3.71321177482605,16.145023345947266,23.756074905395508,1073.21745700606
2010,7,2,65,0,16.851303100585938,16.145023345947266,23.756074905395508,1073.21745700606
2010,7,2,0_19,0,10.083390235900879,16.145023345947266,24.080856323242188,1073.21745700606
2010,7,2,20_64,0,9.2870025634765625,16.145023345947266,24.080856323242188,1073.21745700606
2010,7,2,65,0,22.37957000732422,16.145023345947266,24.080856323242188,1073.21745700606
2010,7,2,0_19,0,11.77731704711914,16.145023345947266,24.185108184814453,1073.21745700606
2010,7,2,20_64,0,9.210501670837402,16.145023345947266,24.185108184814453,1073.21745700606
2010,7,2,65,0,37.66470718383789,16.145023345947266,24.185108184814453,1073.21745700606
2010,7,2,0_19,0,10.368271827697754,16.145023345947266,25.943845748901367,1073.21745700606
2010,7,2,20_64,0,10.690600395202637,16.145023345947266,25.943845748901367,1073.21745700606
2010,7,2,65,0,30.74758529663086,16.145023345947266,25.943845748901367,1073.21745700606
2010,8,2,0_19,0,13.608804702758789,16.145023345947266,24.939069747924805,1073.21745700606
2010,8,2,20_64,0,14.743995666503906,16.145023345947266,24.939069747924805,1073.21745700606
2010,8,2,65,0,56.69448471069336,16.145023345947266,24.939069747924805,1073.21745700606
2010,8,2,0_19,0,19.471534729003906,16.145023345947266,26.092987060546875,1073.21745700606
2010,8,2,20_64,0,16.760805130004883,16.145023345947266,26.092987060546875,1073.21745700606
2010,8,2,65,0,59.08493423461914,16.145023345947266,26.092987060546875,1073.21745700606
2010,8,2,0_19,0,22.036714553833008,16.145023345947266,26.223865509033203,1073.21745700606
2010,8,2,20_64,0,15.0283842086792,16.145023345947266,26.223865509033203,1073.21745700606
2010,8,2,65,0,46.851539611816406,16.145023345947266,26.223865509033203,1073.21745700606
2010,8,2,0_19,0,19.061626434326172,16.145023345947266,25.660663604736328,1073.21745700606
2010,8,2,20_64,0,23.015775680541992,16.145023345947266,25.660663604736328,1073.21745700606
2010,8,2,65,0,63.972537994384766,16.145023345947266,25.660663604736328,1073.21745700606
2010,8,2,0_19,0,14.303311347961426,16.145023345947266,26.130767822265625,1073.21745700606
2010,8,2,20_64,0,17.1660213470459,16.145023345947266,26.130767822265625,1073.21745700606
2010,8,2,65,0,70.86863708496094,16.145023345947266,26.130767822265625,1073.21745700606
2010,8,2,0_19,0,17.26858139038086,16.145023345947266,25.895051956176758,1073.21745700606
2010,8,2,20_64,0,15.93016242980957,16.145023345947266,25.895051956176758,1073.21745700606
2010,8,2,65,0,49.955299377441406,16.145023345947266,25.895051956176758,1073.21745700606
2010,8,2,0_19,0,22.911243438720703,16.145023345947266,28.45097541809082,1073.21745700606
2010,8,2,20_64,0,26.045942306518555,16.145023345947266,28.45097541809082,1073.21745700606
2010,8,2,65,0,65.19776153564453,16.145023345947266,28.45097541809082,1073.21745700606
2010,9,2,0_19,0,2.6989526748657227,16.145023345947266,20.190908432006836,1073.21745700606
2010,9,2,20_64,0,1.7449209690093994,16.145023345947266,20.190908432006836,1073.21745700606
2010,9,2,65,0,8.504172325134277,16.145023345947266,20.190908432006836,1073.21745700606
2010,9,2,0_19,0,2.2976410388946533,16.145023345947266,20.394681930541992,1073.21745700606
2010,9,2,20_64,0,1.4547584056854248,16.145023345947266,20.394681930541992,1073.21745700606
2010,9,2,65,0,7.767033576965332,16.145023345947266,20.394681930541992,1073.21745700606
2010,9,2,0_19,0,5.83824348449707,16.145023345947266,21.534778594970703,1073.21745700606
2010,9,2,20_64,0,2.026594638824463,16.145023345947266,21.534778594970703,1073.21745700606
2010,9,2,65,0,7.872594356536865,16.145023345947266,21.534778594970703,1073.21745700606
2010,9,2,0_19,0,5.097259521484375,16.145023345947266,20.72478675842285,1073.21745700606
2010,9,2,20_64,0,2.9153316020965576,16.145023345947266,20.72478675842285,1073.21745700606
2010,9,2,65,0,7.1774067878723145,16.145023345947266,20.72478675842285,1073.21745700606
2010,9,2,0_19,0,1.0660853385925293,16.145023345947266,20.701156616210938,1073.21745700606
2010,9,2,20_64,0,1.5359821319580078,16.145023345947266,20.701156616210938,1073.21745700606
2010,9,2,65,0,6.527374744415283,16.145023345947266,20.701156616210938,1073.21745700606
2010,9,2,0_19,0,4.889152526855469,16.145023345947266,20.719032287597656,1073.21745700606
2010,9,2,20_64,0,2.955369710922241,16.145023345947266,20.719032287597656,1073.21745700606
2010,9,2,65,0,11.497648239135742,16.145023345947266,20.719032287597656,1073.21745700606
2010,9,2,0_19,0,5.008401870727539,16.145023345947266,23.82985496520996,1073.21745700606
2010,9,2,20_64,0,3.85764479637146,16.145023345947266,23.82985496520996,1073.21745700606
2010,9,2,65,0,9.81990909576416,16.145023345947266,23.82985496520996,1073.21745700606
2011,7,2,0_19,0.15,12.018489837646484,17.350622177124023,21.836267471313477,1064.8409908581284
2011,7,2,20_64,0.15,4.745643138885498,17.350622177124023,21.836267471313477,1064.8409908581284
2011,7,2,65,0.15,16.056337356567383,17.350622177124023,21.836267471313477,1064.8409908581284
2011,7,2,0_19,0.15,17.355371475219727,17.350622177124023,24.14371681213379,1064.8409908581284
2011,7,2,20_64,0.15,9.491609573364258,17.350622177124023,24.14371681213379,1064.8409908581284
2011,7,2,65,0.15,41.340782165527344,17.350622177124023,24.14371681213379,1064.8409908581284
2011,7,2,0_19,0.15,14.710349082946777,17.350622177124023,24.295495986938477,1064.8409908581284
2011,7,2,20_64,0.15,13.364356994628906,17.350622177124023,24.295495986938477,1064.8409908581284
2011,7,2,65,0.15,36.346153259277344,17.350622177124023,24.295495986938477,1064.8409908581284
2011,7,2,0_19,0.15,18.45077896118164,17.350622177124023,23.761293411254883,1064.8409908581284
2011,7,2,20_64,0.15,10.890474319458008,17.350622177124023,23.761293411254883,1064.8409908581284
2011,7,2,65,0.15,33.22883987426758,17.350622177124023,23.761293411254883,1064.8409908581284
2011,7,2,0_19,0.15,18.13725471496582,17.350622177124023,23.77199935913086,1064.8409908581284
2011,7,2,20_64,0.15,10.06289291381836,17.350622177124023,23.77199935913086,1064.8409908581284
2011,7,2,65,0.15,22.429906845092773,17.350622177124023,23.77199935913086,1064.8409908581284
2011,7,2,0_19,0.15,10.730253219604492,17.350622177124023,23.67579460144043,1064.8409908581284
2011,7,2,20_64,0.15,13.054028511047363,17.350622177124023,23.67579460144043,1064.8409908581284
2011,7,2,65,0.15,43.6254997253418,17.350622177124023,23.67579460144043,1064.8409908581284
2011,7,2,0_19,0.15,13.933524131774902,17.350622177124023,26.183095932006836,1064.8409908581284
2011,7,2,20_64,0.15,14.804411888122559,17.350622177124023,26.183095932006836,1064.8409908581284
2011,7,2,65,0.15,44.230770111083984,17.350622177124023,26.183095932006836,1064.8409908581284
2011,8,2,0_19,0.15,6.933743953704834,17.350622177124023,23.02979850769043,1064.8409908581284
2011,8,2,20_64,0.15,6.688648223876953,17.350622177124023,23.02979850769043,1064.8409908581284
2011,8,2,65,0.15,21.126760482788086,17.350622177124023,23.02979850769043,1064.8409908581284
2011,8,2,0_19,0.15,8.972845077514648,17.350622177124023,23.830778121948242,1064.8409908581284
2011,8,2,20_64,0.15,7.337841510772705,17.350622177124023,23.830778121948242,1064.8409908581284
2011,8,2,65,0.15,26.815643310546875,17.350622177124023,23.830778121948242,1064.8409908581284
2011,8,2,0_19,0.15,10.609676361083984,17.350622177124023,24.375200271606445,1064.8409908581284
2011,8,2,20_64,0.15,8.258504867553711,17.350622177124023,24.375200271606445,1064.8409908581284
2011,8,2,65,0.15,28.269229888916016,17.350622177124023,24.375200271606445,1064.8409908581284
2011,8,2,0_19,0.15,8.391608238220215,17.350622177124023,23.985071182250977,1064.8409908581284
2011,8,2,20_64,0.15,6.965559959411621,17.350622177124023,23.985071182250977,1064.8409908581284
2011,8,2,65,0.15,23.197492599487305,17.350622177124023,23.985071182250977,1064.8409908581284
2011,8,2,0_19,0.15,9.090909004211426,17.350622177124023,24.068918228149414,1064.8409908581284
2011,8,2,20_64,0.15,5.8890790939331055,17.350622177124023,24.068918228149414,1064.8409908581284
2011,8,2,65,0.15,14.95327091217041,17.350622177124023,24.068918228149414,1064.8409908581284
2011,8,2,0_19,0.15,10.357675552368164,17.350622177124023,23.75536346435547,1064.8409908581284
2011,8,2,20_64,0.15,11.92979621887207,17.350622177124023,23.75536346435547,1064.8409908581284
2011,8,2,65,0.15,36.45418167114258,17.350622177124023,23.75536346435547,1064.8409908581284
2011,8,2,0_19,0.15,15.166190147399902,17.350622177124023,26.485532760620117,1064.8409908581284
2011,8,2,20_64,0.15,12.084674835205078,17.350622177124023,26.485532760620117,1064.8409908581284
2011,8,2,65,0.15,29.326923370361328,17.350622177124023,26.485532760620117,1064.8409908581284
2011,9,2,0_19,0.15,1.8489985466003418,17.350622177124023,20.01652717590332,1064.8409908581284
2011,9,2,20_64,0.15,1.5073010921478271,17.350622177124023,20.01652717590332,1064.8409908581284
2011,9,2,65,0.15,3.94366192817688,17.350622177124023,20.01652717590332,1064.8409908581284
2011,9,2,0_19,0.15,0.47225502133369446,17.350622177124023,20.7689266204834,1064.8409908581284
2011,9,2,20_64,0.15,0.8139243721961975,17.350622177124023,20.7689266204834,1064.8409908581284
2011,9,2,65,0.15,1.6759777069091797,17.350622177124023,20.7689266204834,1064.8409908581284
2011,9,2,0_19,0.15,2.0394880771636963,17.350622177124023,22.06210708618164,1064.8409908581284
2011,9,2,20_64,0.15,1.6189290285110474,17.350622177124023,22.06210708618164,1064.8409908581284
2011,9,2,65,0.15,3.269230842590332,17.350622177124023,22.06210708618164,1064.8409908581284
2011,9,2,0_19,0.15,3.22754168510437,17.350622177124023,20.903162002563477,1064.8409908581284
2011,9,2,20_64,0.15,1.9702141284942627,17.350622177124023,20.903162002563477,1064.8409908581284
2011,9,2,65,0.15,4.7021942138671875,17.350622177124023,20.903162002563477,1064.8409908581284
2011,9,2,0_19,0.15,3.2085561752319336,17.350622177124023,21.020841598510742,1064.8409908581284
2011,9,2,20_64,0.15,1.643796443939209,17.350622177124023,21.020841598510742,1064.8409908581284
2011,9,2,65,0.15,3.7383177280426025,17.350622177124023,21.020841598510742,1064.8409908581284
2011,9,2,0_19,0.15,5.936413288116455,17.350622177124023,21.253192901611328,1064.8409908581284
2011,9,2,20_64,0.15,2.3374314308166504,17.350622177124023,21.253192901611328,1064.8409908581284
2011,9,2,65,0.15,7.171314716339111,17.350622177124023,21.253192901611328,1064.8409908581284
2011,9,2,0_19,0.15,5.811138153076172,17.350622177124023,23.923961639404297,1064.8409908581284
2011,9,2,20_64,0.15,4.144687175750732,17.350622177124023,23.923961639404297,1064.8409908581284
2011,9,2,65,0.15,6.25,17.350622177124023,23.923961639404297,1064.8409908581284
2012,7,2,0_19,0.034,6.139315128326416,17.546924591064453,20.815921783447266,1058.1593124619533
2012,7,2,20_64,0.034,5.141480922698975,17.546924591064453,20.815921783447266,1058.1593124619533
2012,7,2,65,0.034,18.956043243408203,17.546924591064453,20.815921783447266,1058.1593124619533
2012,7,2,0_19,0.034,12.992759704589844,17.546924591064453,22.51895523071289,1058.1593124619533
2012,7,2,20_64,0.034,10.327680587768555,17.546924591064453,22.51895523071289,1058.1593124619533
2012,7,2,65,0.034,31.043956756591797,17.546924591064453,22.51895523071289,1058.1593124619533
2012,7,2,0_19,0.034,14.725951194763184,17.546924591064453,21.998430252075195,1058.1593124619533
2012,7,2,20_64,0.034,10.455534934997559,17.546924591064453,21.998430252075195,1058.1593124619533
2012,7,2,65,0.034,26.591760635375977,17.546924591064453,21.998430252075195,1058.1593124619533
2012,7,2,0_19,0.034,12.431544303894043,17.546924591064453,22.477819442749023,1058.1593124619533
2012,7,2,20_64,0.034,7.958532810211182,17.546924591064453,22.477819442749023,1058.1593124619533
2012,7,2,65,0.034,21.77914047241211,17.546924591064453,22.477819442749023,1058.1593124619533
2012,7,2,0_19,0.034,10.854816436767578,17.546924591064453,22.681949615478516,1058.1593124619533
2012,7,2,20_64,0.034,9.324009895324707,17.546924591064453,22.681949615478516,1058.1593124619533
2012,7,2,65,0.034,19.938650131225586,17.546924591064453,22.681949615478516,1058.1593124619533
2012,7,2,0_19,0.034,14.124293327331543,17.546924591064453,22.948410034179688,1058.1593124619533
2012,7,2,20_64,0.034,10.948904991149902,17.546924591064453,22.948410034179688,1058.1593124619533
2012,7,2,65,0.034,36.594913482666016,17.546924591064453,22.948410034179688,1058.1593124619533
2012,7,2,0_19,0.034,13.602858543395996,17.546924591064453,25.261930465698242,1058.1593124619533
2012,7,2,20_64,0.034,13.895105361938477,17.546924591064453,25.261930465698242,1058.1593124619533
2012,7,2,65,0.034,35.21126937866211,17.546924591064453,25.261930465698242,1058.1593124619533
2012,8,2,0_19,0.034,13.183786392211914,17.546924591064453,24.057828903198242,1058.1593124619533
2012,8,2,20_64,0.034,10.006020545959473,17.546924591064453,24.057828903198242,1058.1593124619533
2012,8,2,65,0.034,33.79121017456055,17.546924591064453,24.057828903198242,1058.1593124619533
2012,8,2,0_19,0.034,10.056315422058105,17.546924591064453,25.321163177490234,1058.1593124619533
2012,8,2,20_64,0.034,10.837689399719238,17.546924591064453,25.321163177490234,1058.1593124619533
2012,8,2,65,0.034,32.69230651855469,17.546924591064453,25.321163177490234,1058.1593124619533
2012,8,2,0_19,0.034,15.276248931884766,17.546924591064453,25.337675094604492,1058.1593124619533
2012,8,2,20_64,0.034,10.43575668334961,17.546924591064453,25.337675094604492,1058.1593124619533
2012,8,2,65,0.034,27.90262222290039,17.546924591064453,25.337675094604492,1058.1593124619533
2012,8,2,0_19,0.034,16.867469787597656,17.546924591064453,25.197126388549805,1058.1593124619533
2012,8,2,20_64,0.034,19.824562072753906,17.546924591064453,25.197126388549805,1058.1593124619533
2012,8,2,65,0.034,51.226993560791016,17.546924591064453,25.197126388549805,1058.1593124619533
2012,8,2,0_19,0.034,21.709632873535156,17.546924591064453,25.082632064819336,1058.1593124619533
2012,8,2,20_64,0.034,10.314685821533203,17.546924591064453,25.082632064819336,1058.1593124619533
2012,8,2,65,0.034,36.50306701660156,17.546924591064453,25.082632064819336,1058.1593124619533
2012,8,2,0_19,0.034,10.734463691711426,17.546924591064453,25.16536521911621,1058.1593124619533
2012,8,2,20_64,0.034,14.416058540344238,17.546924591064453,25.16536521911621,1058.1593124619533
2012,8,2,65,0.034,52.25048828125,17.546924591064453,25.16536521911621,1058.1593124619533
2012,8,2,0_19,0.034,22.113021850585938,17.546924591064453,27.40032386779785,1058.1593124619533
2012,8,2,20_64,0.034,17.769229888916016,17.546924591064453,27.40032386779785,1058.1593124619533
2012,8,2,65,0.034,35.21126937866211,17.546924591064453,27.40032386779785,1058.1593124619533
2012,9,2,0_19,0.034,8.461235046386719,17.546924591064453,22.862024307250977,1058.1593124619533
2012,9,2,20_64,0.034,3.503913402557373,17.546924591064453,22.862024307250977,1058.1593124619533
2012,9,2,65,0.034,14.285714149475098,17.546924591064453,22.862024307250977,1058.1593124619533
2012,9,2,0_19,0.034,5.309734344482422,17.546924591064453,23.330110549926758,1058.1593124619533
2012,9,2,20_64,0.034,1.9635343551635742,17.546924591064453,23.330110549926758,1058.1593124619533
2012,9,2,65,0.034,7.4175825119018555,17.546924591064453,23.330110549926758,1058.1593124619533
2012,9,2,0_19,0.034,7.351970195770264,17.546924591064453,23.926490783691406,1058.1593124619533
2012,9,2,20_64,0.034,3.091832160949707,17.546924591064453,23.926490783691406,1058.1593124619533
2012,9,2,65,0.034,8.614232063293457,17.546924591064453,23.926490783691406,1058.1593124619533
2012,9,2,0_19,0.034,9.145673751831055,17.546924591064453,23.233806610107422,1058.1593124619533
2012,9,2,20_64,0.034,4.003190040588379,17.546924591064453,23.233806610107422,1058.1593124619533
2012,9,2,65,0.034,14.4171781539917,17.546924591064453,23.233806610107422,1058.1593124619533
2012,9,2,0_19,0.034,3.2564449310302734,17.546924591064453,22.40671157836914,1058.1593124619533
2012,9,2,20_64,0.034,2.156177043914795,17.546924591064453,22.40671157836914,1058.1593124619533
2012,9,2,65,0.034,5.521472454071045,17.546924591064453,22.40671157836914,1058.1593124619533
2012,9,2,0_19,0.034,3.6979968547821045,17.546924591064453,22.46651840209961,1058.1593124619533
2012,9,2,20_64,0.034,3.185136079788208,17.546924591064453,22.46651840209961,1058.1593124619533
2012,9,2,65,0.034,8.806262016296387,17.546924591064453,22.46651840209961,1058.1593124619533
2012,9,2,0_19,0.034,10.140719413757324,17.546924591064453,25.456968307495117,1058.1593124619533
2012,9,2,20_64,0.034,3.7482516765594482,17.546924591064453,25.456968307495117,1058.1593124619533
2012,9,2,65,0.034,7.355242729187012,17.546924591064453,25.456968307495117,1058.1593124619533
2013,7,2,0_19,0.038,3.409090757369995,20.41049575805664,20.86043357849121,1106.2412303115157
2013,7,2,20_64,0.038,3.843311071395874,20.41049575805664,20.86043357849121,1106.2412303115157
2013,7,2,65,0.038,12.600536346435547,20.41049575805664,20.86043357849121,1106.2412303115157
2013,7,2,0_19,0.038,2.4570024013519287,20.41049575805664,21.716665267944336,1106.2412303115157
2013,7,2,20_64,0.038,2.2113022804260254,20.41049575805664,21.716665267944336,1106.2412303115157
